schema_version,sample_id,source_group,sequence_id,split,action_code,dive_score,difficulty,start_frame,end_frame,macro_transition_1,macro_transition_2,fine_transition_count,fine_transitions,phase_label_count,phase_labels,judge_scores,execution_scores,synchronisation_scores,live_path,live_frames,live_first_frame,live_last_frame,replay1_path,replay1_frames,replay1_first_frame,replay1_last_frame,live_mask_path,live_mask_frames,live_mask_aligned,replay2_path,replay2_frames,replay2_available,mask_provenance,issues,replay1_mask_path,mask_role,replay1_mask_aligned
2.0,Synchro_014/25,Synchro_014,25,train,205c,51.24,2.8,57202,57319,49,80,2,"[49, 80]",118,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.5, 4.5, 6.5, 6.5, 6.5]","[6.5, 4.5]","[6.5, 6.5, 6.5]",rgb/live/Synchro_014/25,118,057202.jpg,057319.jpg,rgb/replay1/Synchro_014/25,260,057470.jpg,057729.jpg,masks/live/Synchro_014/25,118,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_014/25,predicted_input,True
2.0,Synchro_014/26,Synchro_014,26,train,107b,74.4,3.1,58717,58819,33,71,2,"[33, 71]",103,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 8.0, 8.0, 8.0, 8.0]","[8.0, 8.0]","[8.0, 8.0, 8.0]",rgb/live/Synchro_014/26,103,058717.jpg,058819.jpg,rgb/replay1/Synchro_014/26,135,059033.jpg,059167.jpg,masks/live/Synchro_014/26,103,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_014/26,predicted_input,True
2.0,Synchro_014/27,Synchro_014,27,test,107b,68.82,3.1,60165,60270,32,68,2,"[32, 68]",106,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.0, 7.5, 7.5, 7.5, 7.5]","[7.0, 7.5]","[7.5, 7.5, 7.5]",rgb/live/Synchro_014/27,106,060165.jpg,060270.jpg,rgb/replay1/Synchro_014/27,267,060796.jpg,061062.jpg,masks/live/Synchro_014/27,106,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_014/27,predicted_input,True
2.0,Synchro_014/28,Synchro_014,28,train,107b,54.87,3.1,61842,61947,28,65,2,"[28, 65]",106,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.5, 4.0, 6.5, 6.0, 6.5]","[6.5, 4.0]","[6.5, 6.0, 6.5]",rgb/live/Synchro_014/28,106,061842.jpg,061947.jpg,rgb/replay1/Synchro_014/28,264,062429.jpg,062692.jpg,masks/live/Synchro_014/28,106,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_014/28,predicted_input,True
2.0,Synchro_014/29,Synchro_014,29,train,5152b,76.5,3.0,64492,64595,32,69,4,"[32, 46, 59, 69]",104,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.5, 8.5, 8.5, 8.5, 8.5]","[8.5, 8.5]","[8.5, 8.5, 8.5]",rgb/live/Synchro_014/29,104,064492.jpg,064595.jpg,rgb/replay1/Synchro_014/29,267,065305.jpg,065571.jpg,masks/live/Synchro_014/29,104,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_014/29,predicted_input,True
2.0,Synchro_014/30,Synchro_014,30,train,5152b,70.2,3.0,67471,67570,30,66,4,"[30, 45, 57, 66]",100,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 7.5, 8.0, 8.0, 8.0]","[7.5, 7.5]","[8.0, 8.0, 8.0]",rgb/live/Synchro_014/30,100,067471.jpg,067570.jpg,rgb/replay1/Synchro_014/30,235,068046.jpg,068280.jpg,masks/live/Synchro_014/30,100,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_014/30,predicted_input,True
2.0,Synchro_014/31,Synchro_014,31,train,107b,70.68,3.1,69819,69921,33,69,2,"[33, 69]",103,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 7.5, 7.5, 7.5, 8.0]","[7.5, 7.5]","[7.5, 7.5, 8.0]",rgb/live/Synchro_014/31,103,069819.jpg,069921.jpg,rgb/replay1/Synchro_014/31,268,070503.jpg,070770.jpg,masks/live/Synchro_014/31,103,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_014/31,predicted_input,True
2.0,Synchro_014/32,Synchro_014,32,validation,305b,59.4,3.0,72069,72170,32,67,2,"[32, 67]",102,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.5, 6.0, 6.5, 7.0, 7.0]","[6.5, 6.0]","[6.5, 7.0, 7.0]",rgb/live/Synchro_014/32,102,072069.jpg,072170.jpg,rgb/replay1/Synchro_014/32,234,072457.jpg,072690.jpg,masks/live/Synchro_014/32,102,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_014/32,predicted_input,True
2.0,Synchro_014/33,Synchro_014,33,train,405c,54.27,2.7,74200,74295,26,56,2,"[26, 56]",96,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 23, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[6.5, 6.0, 7.0, 7.0, 7.0]","[6.5, 6.0]","[7.0, 7.0, 7.0]",rgb/live/Synchro_014/33,96,074200.jpg,074295.jpg,rgb/replay1/Synchro_014/33,123,074769.jpg,074891.jpg,masks/live/Synchro_014/33,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_014/33,predicted_input,True
2.0,Synchro_014/34,Synchro_014,34,test,5152b,48.6,3.0,76061,76167,33,70,4,"[33, 45, 61, 70]",107,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 30, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[4.0, 8.0, 5.5, 4.5, 5.0]","[4.0, 8.0]","[5.5, 4.5, 5.0]",rgb/live/Synchro_014/34,107,076061.jpg,076167.jpg,rgb/replay1/Synchro_014/34,288,076405.jpg,076692.jpg,masks/live/Synchro_014/34,107,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_014/34,predicted_input,True
2.0,Synchro_014/35,Synchro_014,35,validation,205b,62.1,3.0,78448,78543,25,57,2,"[25, 57]",96,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.0, 6.5, 7.0, 7.0, 7.0]","[7.0, 6.5]","[7.0, 7.0, 7.0]",rgb/live/Synchro_014/35,96,078448.jpg,078543.jpg,rgb/replay1/Synchro_014/35,208,078679.jpg,078886.jpg,masks/live/Synchro_014/35,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_014/35,predicted_input,True
2.0,Synchro_015/0,Synchro_015,0,train,401b,53.4,2.0,13882,13984,15,52,2,"[15, 52]",103,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.5, 9.0, 9.0, 9.0, 9.0]","[8.5, 9.0]","[9.0, 9.0, 9.0]",rgb/live/Synchro_015/0,103,013882.jpg,013984.jpg,rgb/replay1/Synchro_015/0,124,014357.jpg,014480.jpg,masks/live/Synchro_015/0,103,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/0,predicted_input,True
2.0,Synchro_015/1,Synchro_015,1,validation,201b,48.6,2.0,15434,15535,27,65,2,"[27, 65]",102,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 8.5, 8.5, 8.0, 8.0]","[7.5, 8.5]","[8.5, 8.0, 8.0]",rgb/live/Synchro_015/1,102,015434.jpg,015535.jpg,rgb/replay1/Synchro_015/1,241,015949.jpg,016189.jpg,masks/live/Synchro_015/1,102,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/1,predicted_input,True
2.0,Synchro_015/2,Synchro_015,2,train,101b,50.4,2.0,17337,17432,14,50,2,"[14, 50]",96,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.5, 8.0, 8.5, 8.5, 8.5]","[8.5, 8.0]","[8.5, 8.5, 8.5]",rgb/live/Synchro_015/2,96,017337.jpg,017432.jpg,rgb/replay1/Synchro_015/2,105,017867.jpg,017971.jpg,masks/live/Synchro_015/2,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/2,predicted_input,True
2.0,Synchro_015/3,Synchro_015,3,test,403b,53.4,2.0,20694,20789,17,55,2,"[17, 55]",96,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[9.0, 8.5, 9.0, 9.0, 9.0]","[9.0, 8.5]","[9.0, 9.0, 9.0]",rgb/live/Synchro_015/3,96,020694.jpg,020789.jpg,rgb/replay1/Synchro_015/3,218,021290.jpg,021507.jpg,masks/live/Synchro_015/3,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/3,predicted_input,True
2.0,Synchro_015/4,Synchro_015,4,train,401b,48.0,2.0,24510,24605,16,48,2,"[16, 48]",96,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 8.0, 8.0, 8.0, 8.0]","[8.0, 8.0]","[8.0, 8.0, 8.0]",rgb/live/Synchro_015/4,96,024510.jpg,024605.jpg,rgb/replay1/Synchro_015/4,197,025022.jpg,025218.jpg,masks/live/Synchro_015/4,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/4,predicted_input,True
2.0,Synchro_015/5,Synchro_015,5,train,201b,51.6,2.0,28714,28814,25,62,2,"[25, 62]",101,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 37, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 9.0, 9.0, 8.5, 8.5]","[8.0, 9.0]","[9.0, 8.5, 8.5]",rgb/live/Synchro_015/5,101,028714.jpg,028814.jpg,rgb/replay1/Synchro_015/5,103,029289.jpg,029391.jpg,masks/live/Synchro_015/5,101,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/5,predicted_input,True
2.0,Synchro_015/6,Synchro_015,6,test,5231d,51.6,2.0,34992,35087,11,50,3,"[11, 26, 50]",96,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 8.5, 8.5, 9.0, 9.0]","[8.0, 8.5]","[8.5, 9.0, 9.0]",rgb/live/Synchro_015/6,96,034992.jpg,035087.jpg,rgb/replay1/Synchro_015/6,128,035586.jpg,035713.jpg,masks/live/Synchro_015/6,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/6,predicted_input,True
2.0,Synchro_015/7,Synchro_015,7,train,5231d,45.0,2.0,38710,38817,21,56,3,"[21, 37, 56]",108,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 29, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.0, 8.0, 7.5, 7.5, 7.5]","[7.0, 8.0]","[7.5, 7.5, 7.5]",rgb/live/Synchro_015/7,108,038710.jpg,038817.jpg,rgb/replay1/Synchro_015/7,263,039369.jpg,039631.jpg,masks/live/Synchro_015/7,108,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/7,predicted_input,True
2.0,Synchro_015/8,Synchro_015,8,train,407c,74.88,3.2,47826,47921,26,65,2,"[26, 65]",96,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.0, 7.5, 8.0, 8.0, 8.5]","[7.0, 7.5]","[8.0, 8.0, 8.5]",rgb/live/Synchro_015/8,96,047826.jpg,047921.jpg,rgb/replay1/Synchro_015/8,198,048403.jpg,048600.jpg,masks/live/Synchro_015/8,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/8,predicted_input,True
2.0,Synchro_015/9,Synchro_015,9,train,107b,62.1,3.0,53009,53111,17,57,2,"[17, 57]",103,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.0, 6.5, 7.0, 7.0, 7.0]","[7.0, 6.5]","[7.0, 7.0, 7.0]",rgb/live/Synchro_015/9,103,053009.jpg,053111.jpg,rgb/replay1/Synchro_015/9,127,053620.jpg,053746.jpg,masks/live/Synchro_015/9,103,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/9,predicted_input,True
2.0,Synchro_015/10,Synchro_015,10,train,407c,72.96,3.2,55373,55468,25,63,2,"[25, 63]",96,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[8.0, 7.0, 8.0, 7.5, 7.5]","[8.0, 7.0]","[8.0, 7.5, 7.5]",rgb/live/Synchro_015/10,96,055373.jpg,055468.jpg,rgb/replay1/Synchro_015/10,208,055885.jpg,056092.jpg,masks/live/Synchro_015/10,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/10,predicted_input,True
2.0,Synchro_015/11,Synchro_015,11,test,407c,76.8,3.2,58717,58812,19,56,2,"[19, 56]",96,"[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[7.5, 8.5, 8.0, 8.0, 8.0]","[7.5, 8.5]","[8.0, 8.0, 8.0]",rgb/live/Synchro_015/11,96,058717.jpg,058812.jpg,rgb/replay1/Synchro_015/11,197,059241.jpg,059437.jpg,masks/live/Synchro_015/11,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/11,predicted_input,True
2.0,Synchro_015/12,Synchro_015,12,train,207c,66.33,3.3,62505,62601,14,55,2,"[14, 55]",97,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[5.0, 7.5, 7.0, 7.0, 7.0]","[5.0, 7.5]","[7.0, 7.0, 7.0]",rgb/live/Synchro_015/12,97,062505.jpg,062601.jpg,rgb/replay1/Synchro_015/12,238,063061.jpg,063298.jpg,masks/live/Synchro_015/12,97,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/12,predicted_input,True
2.0,Synchro_015/13,Synchro_015,13,train,307c,95.88,3.4,65705,65800,11,52,2,"[11, 52]",96,"[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 25, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36, 36]","[9.5, 9.0, 9.5, 9.5, 9.5]","[9.5, 9.0]","[9.5, 9.5, 9.5]",rgb/live/Synchro_015/13,96,065705.jpg,065800.jpg,rgb/replay1/Synchro_015/13,104,066423.jpg,066526.jpg,masks/live/Synchro_015/13,96,True,,0,False,unknown_existing_segmentation_output,[],masks/replay1/Synchro_015/13,predicted_input,True
